wp_ID,wp_post_date,wp_post_modified,wp_post_status,wp_post_title,wp_post_content,wp_post_excerpt,wp_post_parent,wp_post_name,wp_post_type,wp_post_mime_type,wp_ping_status,wp_comment_status,wp_menu_order,wp_post_author,tx_category,tx_post_tag,tx_post_format,fi_thumbnail,cf__wp_page_template,cf__edit_last,cf__edit_lock,cf__soliloquy_settings,cf_wpcf-street-address,cf_wpcf-city,cf_wpcf-state,cf_wpcf-zipcode,cf_wpcf-phone-number,cf__menu_item_menu_item_parent,cf__menu_item_type,cf__menu_item_object,cf__menu_item_object_id,cf__menu_item_target,cf__menu_item_classes,cf__menu_item_xfn,cf__menu_item_url,cf__thumbnail_id,cf__wp_attachment_metadata,cf__wp_attached_file,cf__form,cf__mail,cf__mail_2,cf__messages,cf__additional_settings,cf__wp_types_group_filters_association,cf__wp_types_group_fields,cf__wp_types_group_post_types,cf__wp_types_group_terms,cf__wp_types_group_templates,cf__wpcf_conditional_display,cf_wpcf-contact-email,cf_wpcf-website,cf__wp_old_slug,cf__soliloquy_image_link,cf__soliloquy_image_link_title,cf__soliloquy_image_link_tab,cf_wpcf-country,cf_wpcf-region,cf__wp_attachment_image_alt,cf_wpcf-post-link-url,cf__wp_types_group_admin_styles,cf__sol_slider_data,cf__sol_in_slider,cf__sol_has_slider,cf_wpcf-hide-title-overlay,cf_link,cf__menu_item_orphaned
727,"2014-04-21 11:11:44","2014-04-21 11:11:44",publish,"Underdog Equipment",,,0,underdog-equipment,dealer,,closed,closed,0,chris,,,,,,2,1398103794:2,,"31120 McNamee",Fraser,MI,48026,248-871-7833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,"2014-04-21 11:12:12","2014-04-21 11:12:12",publish,"Valle Baseball",,,0,valle-baseball,dealer,,closed,closed,0,chris,,,,,,2,1398103823:2,,"4659 West Ridge Road",Spencerport,NY,14559,585-349-7278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,"2014-05-13 14:04:01","2014-05-13 14:04:01",publish,"153 Westfield Inc",,,0,153-westfield-inc,dealer,,closed,closed,0,chris,,,,,,2,1400014902:2,,"8554 Beach Blvd","Buena Park",CA,90620,714-947-0304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,"2014-05-13 14:04:33","2014-05-13 14:04:33",publish,"913 Sports",,,0,913-sports,dealer,,closed,closed,0,chris,,,,,,2,1400014935:2,,"601 S Bentsen Rd",McAllen,TX,78501,956-867-6911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,"2014-05-13 14:05:28","2014-05-13 14:05:54",publish,"All Around Graphix",,,0,all-around-graphix,dealer,,closed,closed,0,chris,,,,,,2,1400015014:2,,"819 N. Euclid Ave",Pierre,SD,57501,605-224-4677,,,,,,,,,,,,,,,,,,,,,,,,http://www.allaroundgraphics.com,,,,,,,,,,,,,,,
736,"2014-05-13 14:06:35","2014-05-13 14:06:35",publish,"Baseball Bargains",,,0,baseball-bargains,dealer,,closed,closed,0,chris,,,,,,2,1400015059:2,,"54 Cain Drive",Brentwood,NY,11788,631-434-3060,,,,,,,,,,,,,,,,,,,,,,,,http://www.baseballbargains.com,,,,,,,,,,,,,,,
737,"2014-05-13 14:07:08","2014-05-13 14:07:08",publish,"Baseball Xtreme",,,0,baseball-xtreme,dealer,,closed,closed,0,chris,,,,,,2,1400015088:2,,"7823 Mainland DR","San Antonio",TX,78250,210-837-5039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,"2014-05-13 14:07:45","2014-05-13 14:07:45",publish,Batmen,,,0,batmen,dealer,,closed,closed,0,chris,,,,,,2,1400015125:2,,"4355 E. Lowell Street, Suite H",Ontario,CA,91761,909-573-4322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,"2014-05-13 14:08:30","2014-05-13 14:08:30",publish,"Big League Athletics",,,0,big-league-athletics,dealer,,closed,closed,0,chris,,,,,,2,1400015171:2,,"971 MT. Vernon Road",Newark,OH,43055,740-366-4487,,,,,,,,,,,,,,,,,,,,,,,,http://www.bigleaguebaseballnewark.com,,,,,,,,,,,,,,,
740,"2014-05-13 14:09:12","2014-05-13 14:09:12",publish,"Budget Sporting Goods",,,0,budget-sporting-goods,dealer,,closed,closed,0,chris,,,,,,2,1404510099:2,,"6611 Westcott",Houston,TX,77007,713-864-6806,,,,,,,,,,,,,,,,,,,,,,,,http://www.budsportsinc.com,,,,,,,,,,,,,,,
744,"2014-05-13 14:26:18","2014-05-13 14:26:18",publish,"Darrow's Sporting Edge",,,0,darrows-sporting-edge,dealer,,closed,closed,0,chris,,,,,,2,1400016242:2,,"531 Rt. 22E","Whitehouse Station",NJ,08889,908-534-2838,,,,,,,,,,,,,,,,,,,,,,,,http://www.darrowsports.com,,,,,,,,,,,,,,,
306,"2013-06-26 17:37:58","2014-05-13 14:27:39",publish,"D-Bat Academy - Allen",,,0,d-bat-academy-8,dealer,,closed,closed,0,chris,,,,,,2,1404510294:2,,"505 Century Parkway #150",Allen,TX,75013,214-383-4489,,,,,,,,,,,,,,,,,,,,,,,,http://www.dbatallen.com,,,,,,,,,,,,,,,
389,"2013-07-29 15:22:13","2014-05-13 14:30:08",publish,"D-Bat Academy - West Houston",,,0,d-bat-academy-15,dealer,,closed,closed,0,chris,,,,,,2,1400016465:2,,"4310 Brittmoore Road",Houston,TX,77043,713-460-3228,,,,,,,,,,,,,,,,,,,,,,,,http://www.dbatwesthouston.com,,,,,,,,,,,,,,,
311,"2013-06-26 17:41:28","2014-05-13 14:31:17",publish,"D-Bat Academy - San Antonio",,,0,d-bat-academy-13,dealer,,closed,closed,0,chris,,,,,,2,1400016534:2,,"2250 Chipley Circle","San Antonio",TX,78217,210-826-3228,,,,,,,,,,,,,,,,,,,,,,,,http://www.dbatsan.com,,,,,,,,,,,,,,,
309,"2013-06-26 17:40:13","2014-05-13 14:32:33",publish,"D-Bat Academy - Lewisville",,,0,d-bat-academy-11,dealer,,closed,closed,0,chris,,,,,,2,1400016612:2,,"1500 Fairway Drive #1201",Lewisville,TX,75057,972-353-3322,,,,,,,,,,,,,,,,,,,,,,,,http://www.dbatlewisville.com,,,,,,,,,,,,,,,
308,"2013-06-26 17:39:32","2014-05-13 14:32:55",publish,"D-Bat Academy - Frisco",,,0,d-bat-academy-10,dealer,,closed,closed,0,chris,,,,,,2,1400016639:2,,"10875 John W Elliot Drive",Frisco,TX,75034,972-335-4487,,,,,,,,,,,,,,,,,,,,,,,,http://www.dbatfrisco.com,,,,,,,,,,,,,,,
307,"2013-06-26 17:38:51","2014-05-13 14:33:23",publish,"D-Bat Academy - Fort Worth",,,0,d-bat-academy-9,dealer,,closed,closed,0,chris,,,,,,2,1400016662:2,,"6861 Corporation Parkway Suite 100","Fort Worth",TX,76126,817-560-3228,,,,,,,,,,,,,,,,,,,,,,,,http://www.dbatftworth.com,,,,,,,,,,,,,,,
67,"2013-04-22 15:57:58","2014-05-13 14:33:54",publish,"D-Bat Academy - Mountain Side",,,0,d-bat-academy,dealer,,closed,closed,0,admin,,,,,,2,1400016695:2,,"1124 Globe Avenue","Mountain Side",NJ,7092,908-518-7950,,,,,,,,,,,,,,,,,,,,,,,info@dbatms.com,http://www.dbatms.com,,,,,,,,,,,,,,,
745,"2014-05-13 14:35:02","2014-05-13 14:35:02",publish,"D-Bat Academy - Wichita Falls",,,0,d-bat-academy-wichita-falls,dealer,,closed,closed,0,chris,,,,,,2,1400016779:2,,"7455 Seymour Highway","Wichita Falls",TX,76310,940-867-1504,,,,,,,,,,,,,,,,,,,,,,,,http://www.dbatwf.com,,,,,,,,,,,,,,,
746,"2014-05-13 14:42:33","2014-05-13 14:42:33",publish,"DeMan's Team Sports",,,0,demans-team-sports,dealer,,closed,closed,0,chris,,,,,,2,1400017213:2,,"295 Main Street",Brookville,PA,15825,814-849-2351,,,,,,,,,,,,,,,,,,,,,,,,http://www.demans.com,,,,,,,,,,,,,,,
747,"2014-05-13 14:43:04","2014-05-13 14:43:04",publish,"Diamond Sports Complex/Bad Boy Sports",,,0,diamond-sports-complexbad-boy-sports,dealer,,closed,closed,0,chris,,,,,,2,1400017245:2,,"141 Pine View Drive",King,NC,27021,336-971-1247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,"2014-05-13 14:57:08","2014-05-13 14:57:08",publish,"Disco Sports",,,0,disco-sports,dealer,,closed,closed,0,chris,,,,,,2,1400018091:2,,"1400 Starling DR",Richmond,VA,23229,804-285-4242,,,,,,,,,,,,,,,,,,,,,,,,http://www.discosports.com,,,,,,,,,,,,,,,
749,"2014-05-13 14:57:59","2014-05-13 14:57:59",publish,"Efinger Sporting Goods",,,0,efinger-sporting-goods,dealer,,closed,closed,0,chris,,,,,,2,1400018140:2,,"513 W Union Ave","Bound Brook",NJ,08805,723-356-0604,,,,,,,,,,,,,,,,,,,,,,,,http://www.efingersports.com,,,,,,,,,,,,,,,
750,"2014-05-13 14:58:38","2014-05-13 14:58:38",publish,"Extra Innings - Indianapolis",,,0,extra-innings-indianapolis,dealer,,closed,closed,0,chris,,,,,,2,1400018179:2,,"5545 S Meridian St.",Indianapolis,IN,46217,317-783-1103,,,,,,,,,,,,,,,,,,,,,,,,http://www.extrainnings-indysouth.com,,,,,,,,,,,,,,,
752,"2014-05-13 14:59:53","2014-05-13 14:59:53",publish,"GM Sports",,,0,gm-sports,dealer,,closed,closed,0,chris,,,,,,2,1400018253:2,,"1205 Wilde Avenue","Drexel Hill",PA,19206,714-225-9244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,"2014-05-13 15:01:27","2014-05-13 15:01:27",publish,"Locker Room - Hollidaysburg",,,0,locker-room-hollidaysburg,dealer,,closed,closed,0,chris,,,,,,2,1400018351:2,,"313 Allegheny Street",Hollidaysburg,PA,16648,814-695-8515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,"2014-05-13 15:06:42","2014-05-13 15:06:42",publish,"Minnesota USSSA Fastpitch",,,0,minnesota-usssa-fastpitch,dealer,,closed,closed,0,chris,,,,,,2,1400018667:2,,"540 Greenhaven Road, Suite 102",Anoka,MN,55303,651-245-4498,,,,,,,,,,,,,,,,,,,,,,,,http://www.mnusssafp.com,,,,,,,,,,,,,,,
757,"2014-05-13 15:08:26","2014-05-13 15:08:26",publish,"Play It Again Sports - Carson City",,,0,play-it-again-sports-carson-city,dealer,,closed,closed,0,chris,,,,,,2,1400018771:2,,"911 Topsy Lane, Ste 226-A","Carson City",NV,89705,775-267-3390,,,,,,,,,,,,,,,,,,,,,,,,http://www.playitagainsportscarsoncity.com,,,,,,,,,,,,,,,
759,"2014-05-13 15:15:32","2014-05-13 15:15:32",publish,"Play It Again Sports - Citrus Heights",,,0,play-it-again-sports-citrus-heights,dealer,,closed,closed,0,chris,,,,,,2,1400019194:2,,"8085 Greenback Lane","Citrus Heights",CA,95610,916-725-8007,,,,,,,,,,,,,,,,,,,,,,,,http://www.playitagainsportssacramento.com,,,,,,,,,,,,,,,
760,"2014-05-13 15:16:37","2014-05-13 15:16:37",publish,"Play It Again Sports - Columbia",,,0,play-it-again-sports-columbia,dealer,,closed,closed,0,chris,,,,,,2,1400019259:2,,"1218 Buisness Loop 70  W",Columbia,MO,65202,573-442-9291,,,,,,,,,,,,,,,,,,,,,,,,http://www.playitagainsportscolumbiamo.com,,,,,,,,,,,,,,,
763,"2014-05-13 16:11:33","2014-05-13 16:11:33",publish,"Play It Again Sports - Leesburg",,,0,play-it-again-sports-leesburg,dealer,,closed,closed,0,chris,,,,,,2,1400022566:2,,"59 Catoctin Circle NE",Leesburg,VA,20176,703-777-3043,,,,,,,,,,,,,,,,,,,,,,,,http://www.playitagainsportsleesburg.com,,,,,,,,,,,,,,,
764,"2014-05-13 16:12:22","2014-05-13 16:12:22",publish,"Play It Again Sports - Los Alamitos",,,0,play-it-again-sports-los-alamitos,dealer,,closed,closed,0,chris,,,,,,2,1400022602:2,,"4141 Katella Ave","Los Alamitos",CA,90720,714-220-2452,,,,,,,,,,,,,,,,,,,,,,,,http://www.playitagainsportslosalamitos.com,,,,,,,,,,,,,,,
765,"2014-05-13 16:15:26","2014-05-13 16:15:26",publish,"Play It Again Sports - Massapequa",,,0,play-it-again-sports-massapequa,dealer,,closed,closed,0,chris,,,,,,2,1400022822:2,,"6160 Sunrise Highway",Massapequa,NY,11758,516-308-4242,,,,,,,,,,,,,,,,,,,,,,,,http://www.playitagainsportsmassapequa.com,,,,,,,,,,,,,,,
767,"2014-05-13 16:17:31","2014-05-13 16:17:31",publish,"Play It Again Sports - St. Peters",,,0,play-it-again-sports-st-peters,dealer,,closed,closed,0,chris,,,,,,2,1400022916:2,,"234 Mid Rivers Center","St. Peters",MO,63376,636-397-0100,,,,,,,,,,,,,,,,,,,,,,,,http://www.playitagainsportsstpeters.com,,,,,,,,,,,,,,,
770,"2014-05-13 16:19:35","2014-05-13 16:19:35",publish,"Point Blank Training Center",,,0,point-blank-training-center,dealer,,closed,closed,0,chris,,,,,,2,1400023037:2,,"1325 N. La Brea Ave",Ingelwood,CA,90302,323-524-8497,,,,,,,,,,,,,,,,,,,,,,,,http://www.pointblanktraining.com,,,,,,,,,,,,,,,
771,"2014-05-13 16:20:33","2014-05-13 16:20:33",publish,"Primetime Sporting Goods",,,0,primetime-sporting-goods,dealer,,closed,closed,0,chris,,,,,,2,1400023096:2,,"10933 Harrison Street","La Vista",NE,68128,402-596-2900,,,,,,,,,,,,,,,,,,,,,,,,http://www.primetimesportinggoods.com,,,,,,,,,,,,,,,
772,"2014-05-13 16:21:14","2014-05-13 16:21:14",publish,"Rod's Sports & Apparel",,,0,rods-sports-apparel,dealer,,closed,closed,0,chris,,,,,,2,1400023143:2,,"500 NW Mize Road","Blue Springs",MO,64014,816-220-2315,,,,,,,,,,,,,,,,,,,,,,,,http://www.rods-sports.com,,,,,,,,,,,,,,,
773,"2014-05-13 16:22:03","2014-05-13 16:22:03",publish,"Scheels - Great Falls",,,0,scheels-great-falls,dealer,,closed,closed,0,chris,,,,,,2,1400023187:2,,"1200 10th Ave S Ste #92","Great Falls",MT,59405,406-453-7666,,,,,,,,,,,,,,,,,,,,,,,,http://www.scheels.com,,,,,,,,,,,,,,,
774,"2014-05-13 16:22:48","2014-05-13 16:22:48",publish,"Security Sporting Goods",,,0,security-sporting-goods,dealer,,closed,closed,0,chris,,,,,,2,1400023231:2,,"2220 Memorial Dr",Alexandria,LA,71301,318-445-6246,,,,,,,,,,,,,,,,,,,,,,,,http://www.securitysportinggoods.com,,,,,,,,,,,,,,,
776,"2014-05-13 16:24:06","2014-05-13 16:24:06",publish,"Sports & Fitness Outlet",,,0,sports-fitness-outlet,dealer,,closed,closed,0,chris,,,,,,2,1400023311:2,,"1407 Maiden Lane",Wenatchee,WA,98801,509-665-9989,,,,,,,,,,,,,,,,,,,,,,,,http://www.liquidationsports.com,,,,,,,,,,,,,,,
777,"2014-05-13 16:25:05","2014-05-13 16:25:05",publish,"Sports Fever",,,0,sports-fever,dealer,,closed,closed,0,chris,,,,,,2,1400023367:2,,"176 Avenue U",Brooklyn,NY,11223,718-449-2933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,"2014-05-13 16:25:45","2014-05-13 16:25:45",publish,"Sports Line",,,0,sports-line,dealer,,closed,closed,0,chris,,,,,,2,1400023407:2,,"1515 Lee Trevino Drive, Suite H","El Paso",TX,79936,915-590-3038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,"2014-05-13 16:26:24","2014-05-13 16:26:24",publish,"Sports Outlet",,,0,sports-outlet,dealer,,closed,closed,0,chris,,,,,,2,1400023448:2,,"703 Black Horse Pike",Glendora,NJ,08029,856-939-2030,,,,,,,,,,,,,,,,,,,,,,,,http://www.sportsoutletinc.com,,,,,,,,,,,,,,,
780,"2014-05-13 16:27:20","2014-05-13 16:27:20",publish,"Swim's Sports",,,0,swims-sports,dealer,,closed,closed,0,chris,,,,,,2,1400023502:2,,"208 1st Ave E",Oskaloosa,IA,52577,641-673-6779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,"2014-05-13 16:28:03","2014-05-13 16:28:03",publish,"Play It Again Sports - Northbrook",,,0,play-it-again-sports-northbrook,dealer,,closed,closed,0,chris,,,,,,2,1400023686:2,,"575 Waukegan Road",Northbrook,IL,60062,847-564-9180,,,,,,,,,,,,,,,,,,,,,,,,http://www.playitagainsportschicagoburbs.com,,,,,,,,,,,,,,,
782,"2014-05-13 16:28:57","2014-05-13 16:28:57",publish,"Play It Again Sports - Oak Lawn",,,0,play-it-again-sports-oak-lawn,dealer,,closed,closed,0,chris,,,,,,2,1400023597:2,,"5600 W. 95th Street","Oak Lawn",IL,60543,708-636-6311,,,,,,,,,,,,,,,,,,,,,,,,http://www.playitagainsportschicagoburbs.com,,,,,,,,,,,,,,,
783,"2014-05-13 16:29:41","2014-05-13 16:29:41",publish,"Play It Again Sports - Schaumburg",,,0,play-it-again-sports-schaumburg,dealer,,closed,closed,0,chris,,,,,,2,1400024184:2,,"1127 S. Roselle Road",Schaumburg,IL,60193,847-895-8914,,,,,,,,,,,,,,,,,,,,,,,,http://www.playitagainsportschicagoburbs.com,,,,,,,,,,,,,,,
785,"2014-06-23 09:51:33","2014-06-23 09:51:33",publish,"Extra Innings of the East Valley",,,0,extra-innings-of-the-east-valley,dealer,,closed,closed,0,chris,,,,,,2,1403542298:2,,"3530 E. Southern Ave.",Mesa,AZ,85204,480-325-3438,,,,,,,,,,,,,,,,,,,,,,,,http://www.extrainnings-eastvalley.com,,,,,,,,,,,,,,,
788,"2014-07-04 14:14:45","2014-07-04 14:14:45",publish,"All The Way Live Designs",,,0,all-the-way-live-designs,dealer,,closed,closed,0,chris,,,,,,2,1404508344:2,,"4530 Eagle Falls Place",Tampa,FL,33619,866-727-6777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,"2013-07-29 18:17:12","2014-07-04 14:17:08",publish,"Al's Sporting Goods",,,0,als-sporting-goods,dealer,,closed,closed,0,chris,,,,,,2,1404508491:2,,"1075 N. Main Street",Logan,UT,84341,435-752-5151,,,,,,,,,,,,,,,,,,,,,,,,http://www.alssports.com,,,,,,,,,,,,,,,
595,"2014-02-25 09:33:24","2014-07-04 14:17:45",publish,"Amity Harbor Sports",,,0,amity-harbor-sports,dealer,,closed,closed,0,chris,,,,,,2,1404508523:2,,"149 Merrick Road",Amityville,NY,11701,631-691-7505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,"2013-07-29 18:44:05","2014-07-04 14:18:57",publish,"ARC Sports",,,0,arc-sports-2,dealer,,closed,closed,0,chris,,,,,,2,1404508596:2,,"5 Production Drive",Brooksfield,CT,06804,203-775-4140,,,,,,,,,,,,,,,,,,,,,,,,http://www.arcsports.com,,,,,,,,,,,,,,,
789,"2014-07-04 14:20:56","2014-07-04 14:20:56",publish,"Aries Apparel - Clackamas",,,0,aries-apparel-clackamas,dealer,,closed,closed,0,chris,,,,,,2,1404508714:2,,"12130 S. 82nd Avenue, Suite 3023","Happy Valley",OR,97086,503-305-8467,,,,,,,,,,,,,,,,,,,,,,,,http://www.ariesapparel.com,,,,,,,,,,,,,,,
790,"2014-07-04 14:21:42","2014-07-04 14:21:42",publish,"Aries Apparel - Hillsboro",,,0,aries-apparel-hillsboro,dealer,,closed,closed,0,chris,,,,,,2,1404508760:2,,"1890 NW 188th Avenue",Hillsboro,OR,97006,503-690-1900,,,,,,,,,,,,,,,,,,,,,,,,http://www.ariesapparel.com,,,,,,,,,,,,,,,
791,"2014-07-04 14:23:01","2014-07-04 14:23:01",publish,"Athlete's Alley",,,0,athletes-alley,dealer,,closed,closed,0,chris,,,,,,2,1404508851:2,,"483 Broad Street",Shrewsbury,NJ,07702,732-842-1127,,,,,,,,,,,,,,,,,,,,,,,,http://www.athletesalley.com,,,,,,,,,,,,,,,
441,"2013-11-05 15:08:09","2014-07-04 14:23:51",publish,"Bargain Athletics",,,0,bargain-athletics,dealer,,closed,closed,0,chris,,,,,,2,1404508891:2,,"6551 Jansen Ave NE",Albertville,MN,55301,763-219-8333,,,,,,,,,,,,,,,,,,,,,,,,http://www.bargainathletics.com,,,,,,,,,,,,,,,
792,"2014-07-04 14:25:54","2014-07-04 14:25:54",publish,"All Sport",,,0,all-sport,dealer,,closed,closed,0,chris,,,,,,2,1404509013:2,,"2713 Cantrell Road, Mill-Walk Mall",Harrisonville,MO,64701,816-380-3339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,"2013-12-03 12:31:37","2014-07-04 14:29:27",publish,"Al's Sports Shop",,,0,als-sports-shop,dealer,,closed,closed,0,chris,,,,,,2,1404509247:2,,"9250 Mission Gorge Road",Santee,CA,92071,619-562-4263,,,,,,,,,,,,,,,,,,,,,,,,http://www.alssportshop.com,,,,,,,,,,,,,,,
794,"2014-07-04 14:31:22","2014-07-04 14:31:50",publish,"Barry Padgett",,,0,barry-padgett,dealer,,closed,closed,0,chris,,,,,,2,1404509371:2,,"9000 Avonlea Pl Apt 208",Woodstock,GA,30189,678-326-9238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,"2013-12-03 12:32:29","2014-07-04 14:32:28",publish,"Baseball Plus",,,0,baseball-plus,dealer,,closed,closed,0,chris,,,,,,2,1404509413:2,,"145 Milbar Blvd",Farmingdale,NY,11735,516-433-0104,,,,,,,,,,,,,,,,,,,,,,,,http://www.baseballplusstore.com,,,,,,,,,,,,,,,
796,"2014-07-04 14:34:28","2014-07-04 14:34:28",publish,"Baseball Savings",,,0,baseball-savings,dealer,,closed,closed,0,chris,,,,,,2,1404509528:2,,"8912 East 34th Street North",Wichita,KY,67226,316-858-0428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,"2014-07-04 14:35:06","2014-07-04 14:35:06",publish,"Bases Loaded - Sunrise ",,,0,bases-loaded-sunrise,dealer,,closed,closed,0,chris,,,,,,2,1404509565:2,,"4151 N Pine Island Road",Sunrise,FL,33351,954-616-5408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,"2014-07-04 14:35:38","2014-07-04 14:35:38",publish,"Bat MD",,,0,bat-md,dealer,,closed,closed,0,chris,,,,,,2,1404509597:2,,"3530 East Southern Ave",Mesa,AZ,85204,480-325-3438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,"2014-07-04 14:36:47","2014-07-04 14:36:47",publish,"Batters Box Hawaii",,,0,batters-box-hawaii,dealer,,closed,closed,0,chris,,,,,,2,1404509679:2,,"1152 Corregidor Street",Kapolei,HI,96707,808-688-8882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,"2013-07-29 18:38:33","2014-07-04 14:37:39",publish,"Batters Choice",,,0,batters-choice-2,dealer,,closed,closed,0,chris,,,,,,2,1404509719:2,,"3555 S. Crater Road",Petersburg,VA,23805,804-732-8044,,,,,,,,,,,,,,,,,,,,,,,,http://www.batterschoice.com,,,,,,,,,,,,,,,
756,"2014-05-13 15:07:38","2014-07-04 14:38:50",publish,"BB Grand Slam ",,,0,bb-grand-slam,dealer,,closed,closed,0,chris,,,,,,2,1404509789:2,,"910 Oak Tree Ave","South Plainfield",NJ,07080,908-756-4446,,,,,,,,,,,,,,,,,,,,,,,,http://www.bbgrandslam.com,oak-tree-sports-center,,,,,,,,,,,,,,
507,"2013-12-03 12:34:24","2014-07-04 14:39:07",publish,"Big Kids Sporting Goods",,,0,big-kids-sporting-goods,dealer,,closed,closed,0,chris,,,,,,2,1404509810:2,,"14020 Highway 13 South Suite 250",Savage,MN,55278,952-226-2300,,,,,,,,,,,,,,,,,,,,,,,,http://www.bigkidssportinggoods.com,,,,,,,,,,,,,,,
638,"2014-03-06 19:05:15","2014-07-04 14:39:28",publish,"Big League Dugout 2",,,0,big-league-dugout-2,dealer,,closed,closed,0,chris,,,,,,2,1404509831:2,,"5865 W Ray Road #7",Chandler,AZ,85226,480-940-5200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,"2013-07-29 18:34:46","2014-07-04 14:40:49",publish,"Blythe's Sport Shop",,,0,blythes-sport-shop-2,dealer,,closed,closed,0,chris,,,,,,2,1404509908:2,,"2810 N. Calumet Avenue",Valparaiso,IN,46383,219-476-0026,,,,,,,,,,,,,,,,,,,,,,,,http://www.teamblythes.com,,,,,,,,,,,,,,,
802,"2014-07-04 14:42:12","2014-07-04 14:42:12",publish,"BP Athletics.com",,,0,bp-athletics-com,dealer,,closed,closed,0,chris,,,,,,2,1404509992:2,,"19916 Industrial Blvd.","Big Lake",MN,55309,763-445-9190,,,,,,,,,,,,,,,,,,,,,,,,http://www.bpathletics.com,,,,,,,,,,,,,,,
804,"2014-07-04 14:43:25","2014-07-04 14:43:25",publish,"Brian's Sports",,,0,brians-sports,dealer,,closed,closed,0,chris,,,,,,2,1404510070:2,,"2282 W US90","Lake City",FL,32055,386-755-0570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,"2013-12-03 12:35:18","2014-07-04 14:44:21",publish,"California Pro Sports",,,0,california-pro-sports,dealer,,closed,closed,0,chris,,,,,,2,1404510124:2,,"2420 Carson Street #100",Torrance,CA,90501,310-548-6012,,,,,,,,,,,,,,,,,,,,,,,,http://www.calprosports.com,,,,,,,,,,,,,,,
742,"2014-05-13 14:24:57","2014-07-04 14:44:47",publish,"Cardinal's Sport Center - Lubbock",,,0,cardinals-sport-center-lubbock,dealer,,closed,closed,0,chris,,,,,,2,1404510149:2,,"6524 Slide Road",Lubbock,TX,79424,806-765-6645,,,,,,,,,,,,,,,,,,,,,,,,http://www.mycardinalssportcenter.com,,,,,,,,,,,,,,,
743,"2014-05-13 14:25:38","2014-07-04 14:45:11",publish,"Cardinal's Sport Center - Plano",,,0,cardinals-sport-center-plano,dealer,,closed,closed,0,chris,,,,,,2,1404510170:2,,"4815 W. Park Boulevard",Plano,TX,75093,972-985-1144,,,,,,,,,,,,,,,,,,,,,,,,http://www.mycardinalssportcenter.com,,,,,,,,,,,,,,,
290,"2013-07-29 18:30:18","2014-07-04 14:45:39",publish,"Charlie Rose Baseball and Softball",,,0,charlie-rose-baseball-and-softball-2,dealer,,closed,closed,0,chris,,,,,,2,1404510202:2,,"161 Curtner Ave",Campbell,CA,95008,408-559-7673,,,,,,,,,,,,,,,,,,,,,,,,http://www.charlierosebaseball.com,,,,,,,,,,,,,,,
805,"2014-07-04 14:46:42","2014-07-04 14:46:42",publish,"Choke Grip",,,0,choke-grip,dealer,,closed,closed,0,chris,,,,,,2,1404510266:2,,"3881 N. Steele Street",Denver,CO,80205,720-226-3671,,,,,,,,,,,,,,,,,,,,,,,,http://www.chokegrip.com,,,,,,,,,,,,,,,
512,"2013-12-03 12:38:07","2014-07-04 14:47:29",publish,"D-Bat Academy-Austin",,,0,d-bat-academy-austin,dealer,,closed,closed,0,chris,,,,,,2,1404510308:2,,"3813 Helios Way BLD. B/Ste 240",Pflugerville,TX,78660,512-251-4487,,,,,,,,,,,,,,,,,,,,,,,,http://www.dbataustin.com,,,,,,,,,,,,,,,
310,"2013-06-26 17:40:53","2014-07-04 14:48:07",publish,"D-Bat Academy - Lakeside",,,0,d-bat-academy-12,dealer,,closed,closed,0,chris,,,,,,2,1404510344:2,,"2502 Lawing Lane",Rowlett,TX,75088,972-463-3228,,,,,,,,,,,,,,,,,,,,,,,,http://www.dbatlakeside.com,,,,,,,,,,,,,,,
